Minerali,per porzione,% RDA
Calcio,"134,6 mg","13,5 %"
Rame,"0,2 mg","17,4 %"
Ferro,"3,2 mg","21,5 %"
Magnesio,"37,0 mg","12,3 %"
Manganese,"0,4 mg","19,5 %"
Fosforo,"451,4 mg","64,5 %"
Potassio,"390,7 mg","19,5 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,3 mg","18,9 %"
