Valori nutrizionali,per porzione,% RDA
Valore calorico,128 kcal 536 kJ,"6,4 %"
Grassi,"2,5 g","3,8 %"
Grassi saturi,"0,4 g","1,7 %"
Grassi monoinsaturi,"0,5 g","1,8 %"
Grassi polinsaturi,"1,4 g","9,0 %"
Carboidrati,"23,7 g","8,8 %"
Zuccheri,"1,8 g","3,5 %"
Proteine,"3,9 g","5,3 %"
Fibre alimentari,"2,8 g","0,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"10,9 g","0,5 %"
