Minerali,per porzione,% RDA
Calcio,"17,2 mg","1,7 %"
Rame,"0,1 mg","12,6 %"
Ferro,"0,2 mg","1,7 %"
Magnesio,"12,0 mg","4,0 %"
Manganese,"< 0,1 mg","2,5 %"
Fosforo,"24,9 mg","3,6 %"
Potassio,"271,8 mg","13,6 %"
Selenio,"< 0,1 mg","8,9 %"
Zinco,"< 0,1 mg","1,2 %"
