Minerali,per porzione,% RDA
Calcio,"112,7 mg","11,3 %"
Rame,"0,6 mg","59,2 %"
Ferro,"22,2 mg","148,2 %"
Magnesio,"81,4 mg","27,1 %"
Manganese,"0,1 mg","5,0 %"
Fosforo,"848,2 mg","121,2 %"
Potassio,"1.001,6 mg","50,1 %"
Selenio,"< 0,1 mg","154,4 %"
Zinco,"7,1 mg","101,5 %"
