Minerali,per porzione,% RDA
Calcio,"147,9 mg","14,8 %"
Rame,"< 0,1 mg","1,0 %"
Ferro,"0,2 mg","1,3 %"
Magnesio,"5,7 mg","1,9 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"101,1 mg","14,4 %"
Potassio,"18,6 mg","0,9 %"
Selenio,"< 0,1 mg","15,0 %"
Zinco,"0,9 mg","12,3 %"
