Valori nutrizionali,per porzione,% RDA
Valore calorico,17 kcal 72 kJ,"0,9 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"0,2 g","< 0,1 %"
Zuccheri,"0,2 g","0,5 %"
Proteine,"3,6 g","4,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"28,9 g","1,4 %"
