Valori nutrizionali,per porzione,% RDA
Valore calorico,280 kcal 1.172 kJ,"14,0 %"
Grassi,"13,6 g","20,9 %"
Grassi saturi,"5,2 g","23,5 %"
Grassi monoinsaturi,"4,5 g","15,5 %"
Grassi polinsaturi,"1,7 g","11,5 %"
Carboidrati,"35,1 g","13,1 %"
Zuccheri,"28,8 g","57,5 %"
Proteine,"4,3 g","5,9 %"
Fibre alimentari,"1,3 g","0,4 %"
Colesterolo,"7,4 mg","24,7 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"3,2 g","0,2 %"
