Minerali,per porzione,% RDA
Calcio,"4,0 mg","0,4 %"
Rame,"< 0,1 mg","2,3 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"4,0 mg","1,3 %"
Manganese,"< 0,1 mg","3,2 %"
Fosforo,"4,7 mg","0,7 %"
Potassio,"7,7 mg","0,4 %"
Selenio,"< 0,1 mg","0,1 %"
Zinco,"< 0,1 mg","0,7 %"
