Minerali,per porzione,% RDA
Calcio,"3,1 mg","0,3 %"
Rame,"< 0,1 mg","2,2 %"
Ferro,"0,2 mg","1,4 %"
Magnesio,"3,9 mg","1,3 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"38,9 mg","5,6 %"
Potassio,"78,7 mg","3,9 %"
Selenio,"< 0,1 mg","11,9 %"
Zinco,"0,6 mg","8,1 %"
