Valori nutrizionali,per porzione,% RDA
Valore calorico,18 kcal 76 kJ,"0,9 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"4,2 g","1,6 %"
Zuccheri,"0,7 g","1,3 %"
Proteine,"0,2 g","0,3 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"9,5 g","0,5 %"
