Valori nutrizionali,per porzione,% RDA
Valore calorico,35 kcal 148 kJ,"1,8 %"
Grassi,"1,4 g","2,1 %"
Grassi saturi,"0,4 g","1,9 %"
Grassi monoinsaturi,"0,5 g","1,8 %"
Grassi polinsaturi,"0,4 g","2,5 %"
Carboidrati,"0,6 g","0,2 %"
Zuccheri,"0,4 g","0,8 %"
Proteine,"4,9 g","6,7 %"
Fibre alimentari,"< 0,1 g","< 0,1 %"
Colesterolo,"20,2 mg","67,2 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"20,1 g","1,0 %"
