Valori nutrizionali,per porzione,% RDA
Valore calorico,6 kcal 26 kJ,"0,3 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","< 0,1 %"
Carboidrati,"0,7 g","0,2 %"
Zuccheri,"0,7 g","1,3 %"
Proteine,"0,9 g","1,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"1,4 g","0,3 %"
Acqua,"12,8 g","0,6 %"
