Minerali,per porzione,% RDA
Calcio,"66,0 mg","6,6 %"
Rame,"0,3 mg","29,8 %"
Ferro,"13,4 mg","89,6 %"
Magnesio,"74,0 mg","24,7 %"
Manganese,"13,6 mg","680,0 %"
Fosforo,"570,0 mg","81,4 %"
Potassio,"536,0 mg","26,8 %"
Selenio,"0,2 mg","597,3 %"
Zinco,"5,3 mg","76,3 %"
