Minerali,per porzione,% RDA
Calcio,"4,2 mg","0,4 %"
Rame,"< 0,1 mg","8,1 %"
Ferro,"0,9 mg","5,7 %"
Magnesio,"19,3 mg","6,4 %"
Manganese,"0,5 mg","24,4 %"
Fosforo,"50,4 mg","7,2 %"
Potassio,"47,6 mg","2,4 %"
Selenio,"< 0,1 mg","41,1 %"
Zinco,"0,4 mg","6,1 %"
