Valori nutrizionali,per porzione,% RDA
Valore calorico,286 kcal 1.197 kJ,"14,3 %"
Grassi,"15,3 g","23,6 %"
Grassi saturi,"9,9 g","45,0 %"
Grassi monoinsaturi,"2,7 g","9,3 %"
Grassi polinsaturi,"0,3 g","1,9 %"
Carboidrati,"35,0 g","13,1 %"
Zuccheri,"29,7 g","59,4 %"
Proteine,"3,4 g","4,7 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"5,0 mg","16,5 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,6 g","< 0,1 %"
