0,1
Grassi saturi totali,9.00
C4:0\÷C10:0 (laurico),
C12:0 (laurico),
C14:0 (miristico),
C16:0 (palmitico),5.00
C18:0 (stearico),4.00
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,19.00
C14:1 (miristoleico),
C16:1 (palmitoleico),
C18:1 (oleico),
C20:1 (eicosaenoico),
C22:1 (erucico),
Grassi polinsaturi totali,72.00
C18:2 W6 (linoleico),14.00
C18:3 W3 (linolenico),58.00
C20:4 W6 (arachidonico),
C20:5 W3 (eicosapentaenoico - EPA),
C22:6 W3 (docosaesaenoico - DHA),
Rapporto Polinsaturi/Saturi,
