Minerali,per porzione,% RDA
Calcio,"37,8 mg","3,8 %"
Rame,"0,1 mg","12,5 %"
Ferro,"1,3 mg","8,4 %"
Magnesio,"49,8 mg","16,6 %"
Manganese,"< 0,1 mg","0,7 %"
Fosforo,"415,9 mg","59,4 %"
Potassio,"682,6 mg","34,1 %"
Selenio,"< 0,1 mg","224,2 %"
Zinco,"3,5 mg","50,3 %"
