Valori nutrizionali,per porzione,% RDA
Valore calorico,338 kcal 1.416 kJ,"16,9 %"
Grassi,"18,0 g","27,6 %"
Grassi saturi,"6,0 g","27,1 %"
Grassi monoinsaturi,"7,1 g","24,3 %"
Grassi polinsaturi,"2,4 g","15,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"41,2 g","56,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"137,3 mg","457,7 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"138,7 g","6,9 %"
