Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (62.5g)
Grassi,"6,4 g",4 g
- Acidi Grassi saturi,"4,1 g","2,56 g"
Carboidrati,"15,6 g","9,75 g"
- Zuccheri,"14,4 g",9 g
Fibra alimentare,"0,1 g","0,062 g"
Proteine,"2,2 g","1,38 g"
Sale,"0,1 g","0,062 g"
Sodio,"0,039 g","0,025 g"
Nutrition score - France,7,7
Nutri-Score,C,C
