Minerali,per porzione,% RDA
Calcio,"6,0 mg","0,6 %"
Rame,"< 0,1 mg","6,5 %"
Ferro,"0,8 mg","5,5 %"
Magnesio,"21,0 mg","7,0 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"178,0 mg","25,4 %"
Potassio,"522,0 mg","26,1 %"
Selenio,"< 0,1 mg","34,0 %"
Zinco,"1,5 mg","21,0 %"
