0,1,2
Calorie,kcal,158.0
Calorie,kj,661.0
Grassi,g,1.4
Carboidrati,g,1.64
Proteine,g,32.48
Fibre,g,0.0
Acqua,g,61.12
Ceneri,g,3.36
Minerali,,
Calcio,mg,180.0
Sodio,mg,744.0
Fosforo,mg,580.0
Potassio,mg,637.0
Ferro,mg,10.84
Magnesio,mg,60.0
Zinco,mg,3.46
Rame,mg,0.998
Manganese,mg,0.209
Selenio,mcg,89.6
Vitamine,,
Retinolo (Vit. A),mcg,203.0
"Vitamina A, IU",IU,675.0
"Vitamina A, RAE",mcg_RAE,203.0
Tiamina (Vit. B1),mg,0.017
Riboflavina (Vit. B2),mg,1.729
Niacina (Vit. B3),mg,2.189
Acido Pantotenico (Vit. B5),mg,0.9
Piridossina (Vit. B6),mg,0.27
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,24.0
"Folato, DFE",mcg_DFE,24.0
"Folati, totali",mcg,24.0
Cobalamina (Vit. B12),mcg,5.4
Acido ascorbico (Vit. C),mg,8.5
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.162
"Acidi grassi, polinsaturi",g,0.268
"Acidi grassi, saturi",g,0.23600000000000002
Colesterolo,mg,224.0
Grassi saturi,,
14:0,g,0.024
16:0,g,0.122
18:0,g,0.08800000000000001
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.024
18:1 indifferenziato,g,0.062
20:1,g,0.07200000000000001
22:1 indifferenziato,g,0.002
Grassi polinsaturi,,
18:2 indifferenziato,g,0.004
18:3 indifferenziato,g,0.002
18:4,g,0.004
20:4 indifferenziato,g,0.026000000000000002
20:5 n-3,g,0.078
22:5 n-3,g,0.012
22:6 n-3,g,0.132
Aminoacidi,,
Acido aspartico,g,3.134
Acido glutammico,g,4.417
Alanina,g,1.964
Arginina,g,2.37
Cistina,g,0.426
Fenilalanina,g,1.1640000000000001
Glicina,g,2.032
Isoleucina,g,1.4140000000000001
Istidina,g,0.624
Leucina,g,2.287
Lisina,g,2.427
Metionina,g,0.733
Prolina,g,1.325
Serina,g,1.455
Tirosina,g,1.0390000000000001
Treonina,g,1.3980000000000001
Triptofano,g,0.364
Valina,g,1.419
Altro,,
