Minerali,per porzione,% RDA
Calcio,"5,5 mg","0,5 %"
Rame,"0,2 mg","20,0 %"
Ferro,"0,8 mg","5,5 %"
Magnesio,"25,4 mg","8,5 %"
Manganese,"0,1 mg","7,4 %"
Fosforo,"50,3 mg","7,2 %"
Potassio,"87,4 mg","4,4 %"
Selenio,"< 0,1 mg","1,8 %"
Zinco,"0,3 mg","4,1 %"
