Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Pizzas,Pizzas pies and quiches,Meals
Grassi,?,"8,86 g","8,91 g","8,64 g"
Carboidrati,?,"28,7 g","28,5 g","25,1 g"
Proteine,?,"9,98 g","9,84 g","8,41 g"
