Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Bevande alcoliche,Bevande
Grassi,"0,2 g",?,"-62%0,527 g"
- Acidi Grassi saturi,"0,1 g",?,"-15%0,118 g"
Carboidrati,53 g,?,"+487%9,03 g"
- Zuccheri,51 g,?,"+532%8,07 g"
Proteine,"0,5 g",?,"-33%0,745 g"
Sale,"0,02 g",?,"-85%0,136 g"
Sodio,"0,008 g",?,"-85%0,054 g"
Alcol,"11,5 % vol","+19%9,66 % vol","+36%8,48 % vol"
