Valori nutrizionali,per porzione,% RDA
Valore calorico,151 kcal 632 kJ,"7,6 %"
Grassi,"12,0 g","18,5 %"
Carboidrati,"3,7 g","1,4 %"
Proteine,"7,5 g","10,3 %"
Sale,"0,3 g","5,0 %"
Fibre alimentari,"0,0 g","0,0 %"
