Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (100 g)
Grassi,"1,6 g","1,6 g"
- Acidi Grassi saturi,"0,3 g","0,3 g"
Carboidrati,"69,5 g","69,5 g"
- Zuccheri,"3,1 g","3,1 g"
Fibra alimentare,"2,9 g","2,9 g"
Proteine,"14,5 g","14,5 g"
Sale,"0,005 g","0,005 g"
Sodio,"0,002 g","0,002 g"
Nutrition score - France,-4,-4
Nutri-Score,A,A
