Minerali,per porzione,% RDA
Calcio,"1,1 mg","0,1 %"
Rame,"< 0,1 mg","0,9 %"
Ferro,"0,2 mg","1,4 %"
Magnesio,"1,6 mg","0,5 %"
Manganese,"< 0,1 mg","1,4 %"
Fosforo,"6,1 mg","0,9 %"
Potassio,"6,2 mg","0,3 %"
Selenio,"< 0,1 mg","6,3 %"
Zinco,"< 0,1 mg","0,6 %"
