Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (80 g)
Grassi,"1,5 g","1,2 g"
- Acidi Grassi saturi,"0,3 g","0,24 g"
Carboidrati,"73,1 g","58,5 g"
- Zuccheri,"3,6 g","2,88 g"
Fibra alimentare,"2,9 g","2,32 g"
Proteine,"12,5 g",10 g
Sale,"0,02 g","0,016 g"
Sodio,"0,008 g","0,006 g"
Nutrition score - France,-5,-5
Nutri-Score,A,A
