Minerali,per porzione,% RDA
Calcio,"23,8 mg","2,4 %"
Rame,"1,0 mg","102,0 %"
Ferro,"15,2 mg","101,3 %"
Magnesio,"81,6 mg","27,2 %"
Manganese,"0,2 mg","7,8 %"
Fosforo,"768,4 mg","109,8 %"
Potassio,"1.139,0 mg","57,0 %"
Selenio,"< 0,1 mg","146,2 %"
Zinco,"9,4 mg","133,6 %"
