Minerali,per porzione,% RDA
Calcio,"38,2 mg","3,8 %"
Rame,"0,2 mg","17,2 %"
Ferro,"0,9 mg","6,3 %"
Magnesio,"30,9 mg","10,3 %"
Manganese,"1,8 mg","91,7 %"
Fosforo,"38,2 mg","5,5 %"
Potassio,"213,2 mg","10,7 %"
Selenio,"< 0,1 mg","1,0 %"
Zinco,"0,5 mg","7,1 %"
