0,1,2
Calorie,kcal,244.0
Calorie,kj,1021.0
Grassi,g,15.13
Carboidrati,g,0.0
Proteine,g,25.16
Acqua,g,59.65
Ceneri,g,1.01
Minerali,,
Calcio,mg,11.0
Sodio,mg,70.0
Fosforo,mg,202.0
Potassio,mg,309.0
Ferro,mg,2.03
Magnesio,mg,23.0
Zinco,mg,4.43
Rame,mg,0.147
Manganese,mg,0.013999999999999999
Selenio,mcg,5.7
Vitamine,,
Tiamina (Vit. B1),mg,0.126
Riboflavina (Vit. B2),mg,0.386
Niacina (Vit. B3),mg,5.382999999999999
Acido Pantotenico (Vit. B5),mg,0.919
Piridossina (Vit. B6),mg,0.425
Cobalamina (Vit. B12),mcg,3.03
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,6.087000000000001
"Acidi grassi, polinsaturi",g,0.615
"Acidi grassi, saturi",g,7.091
Colesterolo,mg,88.0
Grassi saturi,,
10:0,g,0.018000000000000002
12:0,g,0.040999999999999995
14:0,g,0.563
15:0,g,0.087
16:0,g,3.341
17:0,g,0.23
18:0,g,2.7960000000000003
20:0,g,0.015
Grassi monoinsaturi,,
14:1,g,0.027000000000000003
16:1 indifferenziato,g,0.27899999999999997
18:1 indifferenziato,g,5.61
20:1,g,0.055
Grassi polinsaturi,,
18:2 indifferenziato,g,0.382
18:3 indifferenziato,g,0.18100000000000002
20:4 indifferenziato,g,0.039
Aminoacidi,,
Acido aspartico,g,2.214
Acido glutammico,g,3.6510000000000002
Alanina,g,1.5130000000000001
Arginina,g,1.493
Cistina,g,0.302
Fenilalanina,g,1.022
Glicina,g,1.228
Isoleucina,g,1.216
Istidina,g,0.797
Leucina,g,1.956
Lisina,g,2.222
Metionina,g,0.644
Prolina,g,1.055
Serina,g,0.934
Tirosina,g,0.845
Treonina,g,1.075
Triptofano,g,0.294
Valina,g,1.3559999999999999
Altro,,
