Minerali,per porzione,% RDA
Calcio,"1,7 mg","0,2 %"
Rame,"< 0,1 mg","1,2 %"
Ferro,"0,3 mg","2,0 %"
Magnesio,"4,4 mg","1,5 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"34,0 mg","4,9 %"
Potassio,"63,4 mg","3,2 %"
Selenio,"< 0,1 mg","16,0 %"
Zinco,"0,3 mg","4,0 %"
