Minerali,per porzione,% RDA
Calcio,"233,7 mg","23,4 %"
Rame,"0,0 mg","0,0 %"
Ferro,"3,4 mg","22,4 %"
Magnesio,"0,0 mg","0,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"0,0 mg","0,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,0 mg","0,0 %"
