,0,1
1,Lipidi totali(%): 7.6,
2,Saturi totali (%):,1.78
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0.25
6,C16:0,1.36
7,C18:0,0.14
8,C20:0,0
9,C22:0,0
10,Monoinsaturi totali (%):,3.16
11,C14:1,0.01
12,C16:1,0.49
13,C18:1,1.96
14,C20:1,0.45
15,C22:1,0.24
16,Polinsaturi totali (%):,1.54
17,C18:2,0.21
18,C18:3,0.06
19,C20:4,0.05
20,C20:5,0.39
21,C22:6,0.63
22,Rapporto Polinsaturi/Saturi:,0.9
