Minerali,per porzione,% RDA
Calcio,"19,2 mg","1,9 %"
Rame,"< 0,1 mg","7,4 %"
Ferro,"0,9 mg","5,8 %"
Magnesio,"20,7 mg","6,9 %"
Manganese,"0,2 mg","10,2 %"
Fosforo,"45,9 mg","6,6 %"
Potassio,"831,8 mg","41,6 %"
Selenio,"< 0,1 mg","14,8 %"
Zinco,"0,3 mg","3,8 %"
