Valori nutrizionali,per porzione,% RDA
Valore calorico,98 kcal 409 kJ,"4,9 %"
Grassi,"0,7 g","1,0 %"
Grassi saturi,"0,2 g","0,8 %"
Grassi monoinsaturi,"0,2 g","0,7 %"
Grassi polinsaturi,"0,2 g","1,5 %"
Carboidrati,"22,5 g","8,4 %"
Zuccheri,"12,2 g","24,4 %"
Proteine,"2,2 g","3,0 %"
Fibre alimentari,"1,6 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,6 g","0,1 %"
Acqua,"119,6 g","6,0 %"
