Minerali,per porzione,% RDA
Calcio,"17,6 mg","1,8 %"
Rame,"< 0,1 mg","2,5 %"
Ferro,"0,9 mg","6,0 %"
Magnesio,"7,5 mg","2,5 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"5,0 mg","0,7 %"
Potassio,"62,8 mg","3,1 %"
Selenio,"< 0,1 mg","3,3 %"
Zinco,"< 0,1 mg","0,7 %"
