Valori nutrizionali,per porzione,% RDA
Valore calorico,43 kcal 179 kJ,"2,1 %"
Grassi,"0,3 g","0,5 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,1 g","0,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"9,3 g","12,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"32,2 mg","107,2 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"38,2 g","1,9 %"
