Valori nutrizionali,per porzione,% RDA
Valore calorico,228 kcal 956 kJ,"11,4 %"
Grassi,"1,3 g","2,1 %"
Grassi saturi,"0,1 g","0,7 %"
Grassi monoinsaturi,"< 0,1 g","0,3 %"
Grassi polinsaturi,"0,8 g","5,3 %"
Carboidrati,"42,5 g","15,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"12,5 g","17,1 %"
Fibre alimentari,"16,6 g","5,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"117,8 g","5,9 %"
