Minerali,per porzione,% RDA
Calcio,"1.265,6 mg","126,6 %"
Rame,"< 0,1 mg","7,2 %"
Ferro,"1,4 mg","9,6 %"
Magnesio,"271,2 mg","90,4 %"
Manganese,"< 0,1 mg","1,8 %"
Fosforo,"4.569,7 mg","652,8 %"
Potassio,"3.073,6 mg","153,7 %"
Selenio,"0,1 mg","411,3 %"
Zinco,"18,2 mg","260,2 %"
