,0,1,2,3,4,5
1,"Note Alimento: Nome originale: ""Lager""",,,,,
2,Categoria merceologica: 17003 - birra,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 ml / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,M,211,,
7,"Energia, ricalcolata, kJ",182,86,,,
8,"Energia, Ric con fibra, kJ",182,86,,,
9,"Energia, ricalcolata, kcal",44,86,,,
10,"Energia, Ric con fibra, kcal",44,86,,,
11,"Proteine totali, g",0.3,M,211,,
12,"Proteine animali, g",0.0,M,211,,
13,"Proteine vegetali, g",0.3,M,211,,
14,"Lipidi totali, g",tr,M,211,,
15,"Lipidi animali, g",0.0,M,211,,
16,"Lipidi vegetali, g",tr,M,211,,
17,"Colesterolo, mg",0,M,211,,
18,"Carboidrati disponibili (MSE), g",tr,M,211,,
19,"Amido (MSE), g",0.0,M,211,,
20,"Carboidrati solubili (MSE), g",tr,M,211,,
21,"Fibra alimentare totale, g",tr,M,211,,
22,"Alcol, g",6.1,90,,,M 211 alcol = 4g
23,"Acqua, g",93.5,86,,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",tr,M,211,,
26,"Calcio, mg",5,M,211,,
27,"Sodio, mg",7,M,211,,
28,"Potassio, mg",39,M,211,,
29,"Fosforo, mg",19,M,211,,
30,"Zinco, mg",tr,M,211,,
31,"Magnesio, mg",7,M,211,,
32,"Rame, mg",tr,M,211,,
33,"Selenio, µg",tr,M,211,,
34,"Cloro, mg",20,M,211,,
35,"Iodio, µg",1,Y,9030,2,"""Beer, strong"" acqua 90, alcol 4,5"
36,"Manganese, mg",0.01,M,211,,
37,"Zolfo, mg",12,Y,9030,2,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",tr,M,211,,
40,"Vitamina B2, Riboflavina, mg",0.04,M,211,,
41,"Vitamina C, mg",0,M,211,,
42,"Niacina, mg",0.70,M,211,,
43,"Vitamina B6, mg",0.06,M,211,,
44,"Folati totali, µg",12,M,211,,
45,"Acido pantotenico, mg",0.03,M,211,,
46,"Biotina, µg",1.0,M,211,,
47,"Vitamina B12, µg",tr,M,211,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",tr,M,211,3B,
51,"Retinolo, µg",0,M,211,,
52,"ß-carotene eq., µg",tr,M,211,,
53,"Vitamina E (ATE), mg",0.00,AN,14003,2,"""Alcolic beverage, beer regular"" acqua 92,3, alcol 3,6"
54,"Vitamina D, µg",0.00,M,211,,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",0.00,M,214,,
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,M,214,,
58,"Acido laurico, g",0.00,M,214,,
59,"Acido miristico, g",0.00,M,214,,
60,"Acido palmitico, g",0.00,M,214,,
61,"Acido stearico, g",0.00,M,214,,
62,"Acido arachidico, g",0.00,M,214,,
63,"Acido beenico, g",0.00,M,214,,
64,"Acidi grassi monoinsaturi totali, g",0.00,M,214,,
65,"Acido miristoleico, g",0.00,M,214,,
66,"Acido palmitoleico, g",0.00,M,214,,
67,"Acido oleico, g",0.00,M,214,,
68,"Acidi eicosenoico, g",0.00,M,214,,
69,"Acido erucico, g",0.00,M,214,,
70,"Acidi grassi polinsaturi totali, g",0.00,M,214,,
71,"Acido linoleico, g",0.00,M,214,,
72,"Acido linolenico, g",0.00,M,214,,
73,"Acido arachidonico, g",0.00,M,214,,
74,"Acido eicosapentaenoico (EPA), g",0.00,M,214,,
75,"Acido decosaesaenoico (DHA), g",0.00,M,214,,
76,"Altri acidi grassi polinsaturi, g",0.00,86,,,
77,AMINOACIDI,,,,,
78,"Triptofano, mg",3,AG,14003,2,"""Alcolic beverage, beer regular"" prot 0,3"
79,"Treonina, mg",5,AG,14003,,
80,"Isoleucina, mg",5,AG,14003,,
81,"Leucina, mg",6,AG,14003,,
82,"Lisina, mg",7,AG,14003,,
83,"Metionina, mg",1,AG,14003,,
84,"Cistina, mg",3,AG,14003,,
85,"Fenilalanina, mg",6,AG,14003,,
86,"Tirosina, mg",15,AG,14003,,
87,"Valina, mg",9,AG,14003,,
88,"Arginina, mg",9,AG,14003,,
89,"Istidina, mg",5,AG,14003,,
90,"Alanina, mg",11,AG,14003,,
91,"Acido aspartico, mg",12,AG,14003,,
92,"Acido glutammico, mg",31,AG,14003,,
93,"Glicina, mg",9,AG,14003,,
94,"Prolina, mg",30,AG,14003,,
95,"Serina, mg",5,AG,14003,,
96,ZUCCHERI,,,,,
97,"Glucosio, g",tr,M,211,,
98,"Fruttosio, g",0.0,M,211,,
99,"Galattosio, g",0.0,M,211,,
100,"Saccarosio (MSE), g",0.0,M,211,,
101,"Maltosio (MSE), g",0.0,M,211,,
102,"Lattosio (MSE), g",0.0,M,211,,
