Valori nutrizionali,per porzione,% RDA
Valore calorico,684 kcal 2.863 kJ,"34,2 %"
Grassi,"43,7 g","67,2 %"
Grassi saturi,"18,3 g","83,0 %"
Grassi monoinsaturi,"18,4 g","63,6 %"
Grassi polinsaturi,"3,1 g","20,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"67,7 g","92,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"246,5 mg","821,5 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"152,3 g","7,6 %"
