,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,37,
3,Proteine (g):,8.3,
4,Lipidi(g):,1.7,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,45.4,
7,Amido (g):,39.5,
8,Zuccheri solubili (g):,1.8,
9,Fibra totale (g):,4.6,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,219,
14,Energia (kJ):,915,
15,Sodio (mg):,580,
16,Potassio (mg):,190,
17,Ferro (mg):,2.5,
18,Calcio (mg):,80,
19,Fosforo (mg):,160,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.29,
25,Riboflavina (mg):,0.05,
26,Niacina (mg):,2.3,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
