,0,1
1,Lipidi totali(%): 4.2,
2,Saturi totali (%):,1.76
3,C4:0÷C10:0,0
4,C12:0,0.02
5,C14:0,0.16
6,C16:0,0.94
7,C18:0,0.52
8,C20:0,0
9,C22:0,0
10,Monoinsaturi totali (%):,1.53
11,C14:1,0.01
12,C16:1,0.08
13,C18:1,1.42
14,C20:1,0
15,C22:1,0
16,Polinsaturi totali (%):,0.43
17,C18:2,0.32
18,C18:3,0.01
19,C20:4,0.08
20,C20:5,0
21,C22:6,0
22,Rapporto Polinsaturi/Saturi:,0.2
