0,1,2
Calorie,kcal,93.0
Calorie,kj,390.0
Grassi,g,1.7
Carboidrati,g,1.4
Proteine,g,18.1
Acqua,g,77.4
Ceneri,g,1.4
Minerali,,
Calcio,mg,9.0
Sodio,mg,231.0
Fosforo,mg,301.0
Potassio,mg,253.0
Ferro,mg,7.0
Magnesio,mg,16.0
Zinco,mg,2.9
Rame,mg,0.875
Manganese,mg,0.131
Selenio,mcg,274.0
Vitamine,,
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Acido ascorbico (Vit. C),mg,0.0
Alpha-tocoferolo (Vit. E),mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.3
"Acidi grassi, polinsaturi",g,0.3
"Acidi grassi, saturi",g,0.3
"Acidi grassi, trans",g,0.0
Colesterolo,mg,390.0
Grassi saturi,,
Grassi monoinsaturi,,
Grassi polinsaturi,,
Aminoacidi,,
Acido aspartico,g,0.0
Acido glutammico,g,0.1
Alanina,g,0.1
Arginina,g,0.1
Cistina,g,0.1
Fenilalanina,g,0.1
Isoleucina,g,0.1
Istidina,g,0.2
Lisina,g,0.1
Tirosina,g,0.1
Triptofano,g,1.2
Valina,g,0.1
Altro,,
