Minerali,per porzione,% RDA
Calcio,"43,0 mg","4,3 %"
Rame,"0,6 mg","61,1 %"
Ferro,"1,2 mg","8,1 %"
Magnesio,"110,0 mg","36,7 %"
Manganese,"1,7 mg","87,2 %"
Fosforo,"103,0 mg","14,7 %"
Potassio,"712,0 mg","35,6 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,6 mg","9,1 %"
