,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,1.5,
3,Proteine (g):,5.4,
4,Lipidi(g):,17.5,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,73.9,
7,Amido (g):,2.8,
8,Zuccheri solubili (g):,70.8,
9,Fibra totale (g):,tr,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,456,
14,Energia (kJ):,1909,
15,Sodio (mg):,58,
16,Potassio (mg):,270,
17,Ferro (mg):,1.5,
18,Calcio (mg):,150,
19,Fosforo (mg):,160,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.08,
25,Riboflavina (mg):,0.79,
26,Niacina (mg):,0.3,
27,Vitamina A retinolo eq. (µg):,28,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
