Valori nutrizionali,per porzione,% RDA
Valore calorico,314 kcal 1.315 kJ,"15,7 %"
Grassi,"0,0 g","0,0 %"
Grassi saturi,"0,0 g","0,0 %"
Carboidrati,"78,0 g","29,1 %"
Zuccheri,"78,0 g","156,0 %"
Proteine,"0,4 g","0,5 %"
Sale,"0,0 g","0,0 %"
