,0,1
1,Lipidi totali(%): 2.8,
2,Saturi totali (%):,0.93
3,C4:0÷C10:0,0
4,C12:0,0
5,C14:0,0.06
6,C16:0,0.49
7,C18:0,0.34
8,C20:0,0
9,C22:0,0
10,Monoinsaturi totali (%):,0.91
11,C14:1,0.04
12,C16:1,0.07
13,C18:1,0.7
14,C20:1,0
15,C22:1,0.07
16,Polinsaturi totali (%):,0.56
17,C18:2,0.26
18,C18:3,0.05
19,C20:4,0.08
20,C20:5,0.06
21,C22:6,0.03
22,Rapporto Polinsaturi/Saturi:,0.6
