0,1
Grassi saturi totali,2.38
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.72
C16:0 (palmitico),1.55
C18:0 (stearico),0.10
C20:0 (arachidico),
C22:0 (beenico),
Grassi monoinsaturi totali,11.94
C14:1 (miristoleico),
C16:1 (palmitoleico),1.38
C18:1 (oleico),1.75
C20:1 (eicosaenoico),3.64
C22:1 (erucico),5.16
Grassi polinsaturi totali,1.67
C18:2 W6 (linoleico),0.21
C18:3 W3 (linolenico),0.00
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.84
C22:6 W3 (docosaesaenoico - DHA),0.54
Rapporto Polinsaturi/Saturi,0.70
