0,1,2
Parte edibile,95.00,%
Acqua,60.20,g
Proteine,18.30,g
Carboidrati,0.00,g
di cui,,
zuccheri solubili,0.00,g
amido,0.00,g
Grassi,14.00,g
di cui,,
saturi,2.38,g
monoinsaturi,11.94,g
polinsaturi,1.67,g
Fibra totale,0.00,g
di cui,,
fibra solubile,0.00,g
fibra insolubile,0.00,g
Colesterolo,97.00,mg
Sodio,1030.00,mg
Alcool,0.00,g
Acido Fitico,0.00,mg
