,0,1,2
1,Parte edibile (%):,55,
2,Acqua (g):,73.4,
3,Proteine (g):,15.8,
4,Lipidi(g):,6.8,
5,Colesterolo (mg):,53,
6,Carboidrati disponibili (g):,0.7,
7,Amido (g):,0,
8,Zuccheri solubili (g):,0.7,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,127,
14,Energia (kJ):,531,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,1.8,
18,Calcio (mg):,26,
19,Fosforo (mg):,220,
20,Magnesio (mg):,21,
21,Zinco (mg):,2,
22,Rame (mg):,1,
23,Selenio (µg):,,
24,Tiamina (mg):,0.06,
25,Riboflavina (mg):,0.1,
26,Niacina (mg):,7.3,
27,Vitamina A retinolo eq. (µg):,17,
28,Vitamina C (mg):,tr,
29,Vitamina E (mg):,,
