,0,1,2,3
1,Proteine(%): 15.8,,,
2,Lisina:,1359,8.6,
3,Istidina:,964,6.1,
4,Arginina:,948,6,
5,Acido aspartico:,1485,9.4,
6,Treonina:,743,4.7,
7,Serina:,585,3.7,
8,Acido glutamico:,2133,13.5,
9,Prolina:,600,3.8,
10,Glicina:,727,4.6,
11,Alanina:,964,6.1,
12,Cistina:,63,0.4,
13,Valina:,948,6,
14,Metionina:,474,3,
15,Isoleucina:,758,4.8,
16,Leucina:,1311,8.3,
17,Tirosina:,600,3.8,
18,Fenilalanina:,664,4.2,
19,Triptofano:,158,1,
20,Indice Chimico:,91,,
21,Aminoacido limitante:,Trip.,,
