Valori nutrizionali,per porzione,% RDA
Valore calorico,212 kcal 888 kJ,"10,6 %"
Grassi,"0,8 g","1,2 %"
Grassi saturi,"0,2 g","1,1 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,3 g","1,7 %"
Carboidrati,"38,7 g","14,4 %"
Zuccheri,"4,0 g","8,1 %"
Proteine,"14,2 g","19,4 %"
Fibre alimentari,"15,4 g","5,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"146,8 g","7,3 %"
