0,1,2
Calorie,kcal,48.0
Calorie,kj,201.0
Grassi,g,0.9
Carboidrati,g,7.62
Proteine,g,2.32
Fibre,g,1.5
Zuccheri,g,1.54
Acqua,g,88.82
Ceneri,g,0.35
Minerali,,
Calcio,mg,27.0
Sodio,mg,20.0
Fosforo,mg,44.0
Potassio,mg,102.0
Ferro,mg,0.37
Magnesio,mg,13.0
Zinco,mg,0.7
Rame,mg,0.09
Manganese,mg,0.14
Selenio,mcg,1.9
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,4396.0
"Vitamina A, RAE",mcg_RAE,220.0
Tiamina (Vit. B1),mg,0.02
Riboflavina (Vit. B2),mg,0.024
Niacina (Vit. B3),mg,0.466
Acido Pantotenico (Vit. B5),mg,0.22399999999999998
Piridossina (Vit. B6),mg,0.044000000000000004
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,10.0
"Folato, DFE",mcg_DFE,10.0
"Folati, totali",mcg,10.0
Cobalamina (Vit. B12),mcg,0.02
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.7
Vitamina D (D2+D3),mcg,0.0
Vitamina D3,mcg,0.0
Colecalcifenolo (Vit. D),IU,1.0
Alpha-tocoferolo (Vit. E),mg,0.3
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,3.9
Colina totale (Vit. J),mg,6.7
"Carotene, beta",mcg,2139.0
"Carotene, alfa",mcg,998.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,76.0
Zuccheri,,
Destrosio,g,0.24
Fruttosio,g,0.22
Lattosio,g,0.0
Maltosio,g,0.0
Saccarosio,g,1.08
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.294
"Acidi grassi, polinsaturi",g,0.24100000000000002
"Acidi grassi, saturi",g,0.23600000000000002
Colesterolo,mg,4.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.001
14:0,g,0.008
16:0,g,0.149
18:0,g,0.053
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.034
18:1 indifferenziato,g,0.247
20:1,g,0.002
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.207
18:3 indifferenziato,g,0.015
18:4,g,0.0
20:4 indifferenziato,g,0.006999999999999999
20:5 n-3,g,0.0
22:5 n-3,g,0.001
22:6 n-3,g,0.002
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
