Minerali,per porzione,% RDA
Calcio,"16,2 mg","1,6 %"
Rame,"< 0,1 mg","2,2 %"
Ferro,"0,3 mg","1,7 %"
Magnesio,"4,5 mg","1,5 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"70,8 mg","10,1 %"
Potassio,"82,3 mg","4,1 %"
Selenio,"< 0,1 mg","32,3 %"
Zinco,"0,6 mg","8,0 %"
