,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,9,
3,Proteine (g):,12.6,
4,Lipidi(g):,7.1,
5,Colesterolo (mg):,0,
6,Carboidrati disponibili (g):,72.3,
7,Amido (g):,59.2,
8,Zuccheri solubili (g):,7.2,
9,Fibra totale (g):,7.6,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,385,
14,Energia (kJ):,1613,
15,Sodio (mg):,33,
16,Potassio (mg):,370,
17,Ferro (mg):,4.2,
18,Calcio (mg):,80,
19,Fosforo (mg):,342,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.52,
25,Riboflavina (mg):,0.17,
26,Niacina (mg):,2.4,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,,
29,Vitamina E (mg):,,
