,0,1,2,3,4,5
1,Note Alimento: sinonimo: insalata riccia,,,,,
2,Categoria merceologica: 2008 - verdure a foglia (insalata),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",69,02,330,,
7,"Energia, ricalcolata, kJ",70,86,,,
8,"Energia, Ric con fibra, kJ",82,86,,,
9,"Energia, ricalcolata, kcal",16,86,,,
10,"Energia, Ric con fibra, kcal",20,86,,,
11,"Proteine totali, g",0.9,02,330,,
12,"Proteine animali, g",0.0,02,330,,
13,"Proteine vegetali, g",0.9,02,330,,
14,"Lipidi totali, g",0.3,02,330,,
15,"Lipidi animali, g",0.0,02,330,,
16,"Lipidi vegetali, g",0.3,02,330,,
17,"Colesterolo, mg",0,02,330,,
18,"Carboidrati disponibili (MSE), g",2.7,02,330,,
19,"Amido (MSE), g",0.0,02,330,,
20,"Carboidrati solubili (MSE), g",2.7,02,330,,
21,"Fibra alimentare totale, g",1.6,02,330,,
22,"Alcol, g",0.0,02,330,,
23,"Acqua, g",93.0,02,330,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",1.7,02,330,,
26,"Calcio, mg",93,02,330,,
27,"Sodio, mg",10,02,330,,
28,"Potassio, mg",380,02,330,,
29,"Fosforo, mg",31,02,330,,
30,"Zinco, mg",0.40,03,6035,,non RIPR acqua=93g
31,VITAMINE IDROSOLUBILI,,,,,
32,"Vitamina B1, Tiamina, mg",0.05,02,330,,
33,"Vitamina B2, Riboflavina, mg",0.30,02,330,,
34,"Vitamina C, mg",35,02,330,,
35,"Niacina, mg",0.50,02,330,,
36,"Vitamina B6, mg",0.02,09,240,,per i nutrienti 09/240 RIPR acqua=93.7g vitB6=0.02mg
37,"Folati totali, µg",156,09,240,,folati=140mg
38,VITAMINE LIPOSOLUBILI,,,,,
39,Retinolo equivalente,,,,,
40,"Retinolo eq. (RE), µg",213,02,330,,
41,"Retinolo, µg",0,02,330,,
42,"ß-carotene eq., µg",1278,02,330,,CALC
43,"Vitamina E (ATE), mg",0.57,09,266,,"ALIMENTO SIMILE Lettuce acqua=95.1g altro: fonte 40, riferito a Lettuce (moisture 95.5%) alfa-tocoferolo=0.63mg gamma-tocoferolo=0.34mg beta-tocoferolo=tracce"
44,"Vitamina D, µg",0.00,02,330,,
45,ACIDI GRASSI,,,,,
46,"Acidi grassi saturi totali, g",0.07,21,11152,,"non RIPR riferito a Chicory, greens, raw lip=0.3g"
47,"Acidi grassi monoinsaturi totali, g",0.01,21,11152,,
48,"Acido oleico, g",0.01,21,11152,,
49,"Acidi grassi polinsaturi totali, g",0.13,21,11152,,
50,"Acido linoleico, g",0.11,21,11152,,
51,"Acido linolenico, g",0.02,21,11152,,
52,"Altri acidi grassi polinsaturi, g",0.00,86,,,
