Minerali,per porzione,% RDA
Calcio,"9,0 mg","0,9 %"
Rame,"< 0,1 mg","4,0 %"
Ferro,"1,0 mg","6,3 %"
Magnesio,"6,5 mg","2,2 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"56,0 mg","8,0 %"
Potassio,"68,5 mg","3,4 %"
Selenio,"< 0,1 mg","20,0 %"
Zinco,"0,9 mg","13,3 %"
