Valori nutrizionali,per porzione,% RDA
Valore calorico,720 kcal 3.016 kJ,"36,0 %"
Grassi,"2,4 g","3,7 %"
Grassi saturi,"0,6 g","2,8 %"
Grassi monoinsaturi,"0,2 g","0,7 %"
Grassi polinsaturi,"1,0 g","6,8 %"
Carboidrati,"134,8 g","50,3 %"
Zuccheri,"4,5 g","9,0 %"
Proteine,"44,0 g","60,3 %"
Fibre alimentari,"26,7 g","8,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"21,1 g","1,1 %"
