Minerali,per porzione,% RDA
Calcio,"70,1 mg","7,0 %"
Rame,"0,2 mg","21,5 %"
Ferro,"0,5 mg","3,6 %"
Magnesio,"27,7 mg","9,2 %"
Manganese,"0,3 mg","16,7 %"
Fosforo,"97,8 mg","14,0 %"
Potassio,"264,1 mg","13,2 %"
Selenio,"< 0,1 mg","5,4 %"
Zinco,"0,6 mg","8,6 %"
