Valori nutrizionali,per porzione,% RDA
Valore calorico,174 kcal 728 kJ,"8,7 %"
Grassi,"8,8 g","13,5 %"
Grassi saturi,"4,5 g","20,3 %"
Grassi monoinsaturi,"2,7 g","9,4 %"
Grassi polinsaturi,"1,0 g","6,7 %"
Carboidrati,"19,7 g","7,4 %"
Zuccheri,"4,8 g","9,5 %"
Proteine,"3,9 g","5,3 %"
Fibre alimentari,"1,1 g","0,4 %"
Colesterolo,"23,9 mg","79,8 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"8,8 g","0,4 %"
