Minerali,per porzione,% RDA
Calcio,"21,0 mg","2,1 %"
Rame,"0,3 mg","28,9 %"
Ferro,"3,3 mg","22,0 %"
Magnesio,"53,0 mg","17,7 %"
Manganese,"0,9 mg","45,9 %"
Fosforo,"189,0 mg","27,0 %"
Potassio,"223,0 mg","11,2 %"
Selenio,"< 0,1 mg","210,7 %"
Zinco,"1,4 mg","20,1 %"
