Valori nutrizionali,per porzione,% RDA
Valore calorico,132 kcal 552 kJ,"6,6 %"
Grassi,"3,3 g","5,1 %"
Grassi saturi,"1,1 g","5,1 %"
Grassi monoinsaturi,"1,1 g","3,7 %"
Grassi polinsaturi,"0,3 g","2,2 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"23,9 g","32,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"79,1 mg","263,5 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"57,8 g","2,9 %"
